Date,Open,High,Low,Close*,Adj Close**,Volume
7-Nov-17,"6,785.44","6,795.52","6,750.35","6,767.78","6,767.78","2,205,270,000"
6-Nov-17,"6,763.30","6,790.67","6,763.17","6,786.44","6,786.44","2,166,470,000"
3-Nov-17,"6,737.09","6,765.14","6,712.93","6,764.44","6,764.44","2,195,010,000"
2-Nov-17,"6,709.39","6,719.97","6,677.55","6,714.94","6,714.94","2,262,940,000"
1-Nov-17,"6,758.64","6,759.66","6,691.48","6,716.53","6,716.53","2,056,860,000"
31-Oct-17,"6,713.71","6,737.75","6,705.79","6,727.67","6,727.67","2,043,890,000"
30-Oct-17,"6,693.77","6,727.39","6,677.15","6,698.96","6,698.96","2,013,640,000"
27-Oct-17,"6,635.03","6,708.13","6,625.78","6,701.26","6,701.26","2,403,600,000"
26-Oct-17,"6,567.59","6,582.76","6,550.03","6,556.77","6,556.77","2,108,210,000"
25-Oct-17,"6,587.22","6,600.64","6,517.93","6,563.89","6,563.89","2,190,720,000"
24-Oct-17,"6,598.61","6,611.90","6,582.06","6,598.43","6,598.43","1,842,640,000"
23-Oct-17,"6,641.57","6,641.57","6,581.15","6,586.83","6,586.83","1,809,320,000"
20-Oct-17,"6,633.37","6,640.03","6,622.92","6,629.05","6,629.05","1,794,810,000"
19-Oct-17,"6,583.70","6,605.29","6,558.53","6,605.07","6,605.07","1,823,860,000"
18-Oct-17,"6,634.26","6,635.52","6,613.55","6,624.22","6,624.22","1,734,030,000"
17-Oct-17,"6,621.42","6,628.60","6,613.21","6,623.66","6,623.66","1,647,240,000"
16-Oct-17,"6,622.55","6,632.50","6,607.03","6,624.00","6,624.00","1,629,480,000"
13-Oct-17,"6,613.21","6,616.58","6,602.20","6,605.80","6,605.80","1,756,150,000"
12-Oct-17,"6,594.76","6,613.50","6,586.32","6,591.51","6,591.51","2,000,470,000"
11-Oct-17,"6,586.73","6,604.21","6,577.99","6,603.55","6,603.55","1,830,360,000"
10-Oct-17,"6,602.49","6,608.30","6,561.78","6,587.25","6,587.25","1,799,400,000"
9-Oct-17,"6,597.37","6,599.34","6,572.44","6,579.73","6,579.73","1,490,620,000"
6-Oct-17,"6,566.95","6,590.18","6,566.84","6,590.18","6,590.18","1,742,470,000"
5-Oct-17,"6,552.87","6,587.21","6,547.65","6,585.36","6,585.36","1,875,670,000"
4-Oct-17,"6,521.96","6,546.46","6,513.12","6,534.63","6,534.63","1,938,440,000"
3-Oct-17,"6,523.74","6,532.18","6,509.71","6,531.71","6,531.71","1,969,320,000"
2-Oct-17,"6,506.08","6,527.22","6,484.14","6,516.72","6,516.72","1,977,030,000"
29-Sep-17,"6,461.28","6,497.98","6,454.86","6,495.96","6,495.96","1,967,720,000"
28-Sep-17,"6,437.96","6,456.23","6,427.66","6,453.45","6,453.45","1,828,570,000"
27-Sep-17,"6,414.37","6,472.65","6,405.36","6,453.26","6,453.26","2,053,720,000"
26-Sep-17,"6,391.85","6,405.00","6,364.57","6,380.16","6,380.16","1,926,420,000"
25-Sep-17,"6,403.11","6,408.05","6,343.96","6,370.59","6,370.59","2,050,410,000"
22-Sep-17,"6,401.44","6,429.54","6,400.81","6,426.92","6,426.92","1,639,100,000"
21-Sep-17,"6,448.57","6,448.57","6,405.30","6,422.69","6,422.69","1,772,790,000"
20-Sep-17,"6,459.74","6,466.05","6,414.23","6,456.04","6,456.04","2,052,520,000"
19-Sep-17,"6,465.57","6,467.79","6,446.75","6,461.32","6,461.32","1,809,710,000"
18-Sep-17,"6,460.10","6,477.77","6,438.41","6,454.64","6,454.64","1,874,440,000"
15-Sep-17,"6,426.16","6,464.27","6,419.65","6,448.47","6,448.47","2,821,110,000"
14-Sep-17,"6,439.46","6,455.32","6,424.04","6,429.08","6,429.08","1,809,170,000"
13-Sep-17,"6,440.72","6,460.42","6,433.20","6,460.19","6,460.19","1,942,090,000"
12-Sep-17,"6,448.81","6,455.03","6,429.54","6,454.28","6,454.28","1,745,090,000"
11-Sep-17,"6,411.18","6,439.11","6,410.71","6,432.26","6,432.26","1,819,300,000"
8-Sep-17,"6,389.65","6,391.41","6,354.96","6,360.19","6,360.19","1,785,560,000"
7-Sep-17,"6,402.94","6,413.07","6,379.81","6,397.87","6,397.87","1,998,380,000"
6-Sep-17,"6,394.35","6,407.40","6,356.20","6,393.31","6,393.31","1,906,030,000"
5-Sep-17,"6,414.82","6,426.51","6,334.59","6,375.57","6,375.57","1,886,950,000"
1-Sep-17,"6,442.17","6,449.65","6,417.87","6,435.33","6,435.33","1,488,040,000"
31-Aug-17,"6,385.80","6,435.27","6,383.58","6,428.66","6,428.66","1,885,710,000"
30-Aug-17,"6,308.68","6,374.47","6,303.57","6,368.31","6,368.31","1,712,070,000"
29-Aug-17,"6,228.90","6,311.26","6,228.73","6,301.89","6,301.89","1,637,640,000"
28-Aug-17,"6,286.01","6,292.26","6,267.85","6,283.02","6,283.02","1,558,690,000"
25-Aug-17,"6,293.81","6,308.72","6,257.10","6,265.64","6,265.64","1,442,900,000"
24-Aug-17,"6,294.82","6,302.85","6,244.57","6,271.33","6,271.33","1,616,780,000"
23-Aug-17,"6,263.47","6,291.30","6,263.29","6,278.41","6,278.41","1,533,220,000"
22-Aug-17,"6,241.21","6,302.84","6,241.21","6,297.48","6,297.48","1,597,700,000"
21-Aug-17,"6,216.32","6,226.93","6,177.19","6,213.13","6,213.13","1,576,070,000"
18-Aug-17,"6,222.46","6,254.22","6,193.38","6,216.53","6,216.53","1,964,590,000"
17-Aug-17,"6,322.72","6,334.23","6,221.91","6,221.91","6,221.91","2,041,220,000"
16-Aug-17,"6,348.11","6,374.56","6,330.27","6,345.11","6,345.11","1,804,730,000"
15-Aug-17,"6,350.51","6,350.74","6,324.75","6,333.01","6,333.01","1,580,060,000"
14-Aug-17,"6,306.11","6,346.83","6,305.55","6,340.23","6,340.23","1,698,560,000"
11-Aug-17,"6,222.18","6,266.89","6,216.19","6,256.56","6,256.56","1,794,850,000"
10-Aug-17,"6,312.65","6,318.28","6,214.41","6,216.87","6,216.87","2,204,700,000"
9-Aug-17,"6,322.92","6,355.04","6,309.44","6,352.33","6,352.33","2,033,760,000"
8-Aug-17,"6,373.33","6,423.35","6,355.88","6,370.46","6,370.46","1,914,670,000"
7-Aug-17,"6,361.06","6,386.03","6,356.23","6,383.77","6,383.77","1,701,550,000"
4-Aug-17,"6,350.79","6,361.49","6,329.73","6,351.56","6,351.56","1,907,170,000"
3-Aug-17,"6,366.24","6,368.53","6,331.14","6,340.34","6,340.34","2,113,440,000"
2-Aug-17,"6,393.10","6,394.21","6,313.43","6,362.65","6,362.65","2,104,130,000"
1-Aug-17,"6,372.16","6,375.75","6,345.75","6,362.94","6,362.94","1,812,590,000"
31-Jul-17,"6,394.69","6,396.59","6,338.79","6,348.12","6,348.12","1,891,710,000"
28-Jul-17,"6,350.27","6,379.70","6,337.22","6,374.68","6,374.68","1,860,770,000"
27-Jul-17,"6,459.76","6,460.84","6,318.62","6,382.19","6,382.19","2,483,560,000"
26-Jul-17,"6,425.93","6,432.38","6,416.30","6,422.75","6,422.75","1,988,040,000"
25-Jul-17,"6,407.59","6,425.45","6,396.87","6,412.17","6,412.17","1,925,230,000"
24-Jul-17,"6,387.82","6,417.70","6,380.61","6,410.81","6,410.81","1,735,520,000"
21-Jul-17,"6,383.05","6,388.78","6,365.12","6,387.75","6,387.75","1,797,100,000"
20-Jul-17,"6,396.46","6,398.26","6,365.68","6,390.00","6,390.00","1,818,880,000"
19-Jul-17,"6,363.24","6,387.73","6,362.19","6,385.04","6,385.04","1,862,910,000"
18-Jul-17,"6,304.82","6,344.55","6,291.07","6,344.31","6,344.31","1,762,400,000"
17-Jul-17,"6,320.35","6,330.97","6,307.34","6,314.43","6,314.43","1,558,030,000"
14-Jul-17,"6,289.08","6,321.76","6,278.70","6,312.47","6,312.47","1,608,120,000"
13-Jul-17,"6,269.10","6,281.45","6,251.26","6,274.44","6,274.44","1,803,810,000"
12-Jul-17,"6,238.90","6,265.64","6,236.82","6,261.17","6,261.17","1,820,550,000"
11-Jul-17,"6,171.25","6,200.58","6,149.87","6,193.30","6,193.30","1,808,110,000"
10-Jul-17,"6,156.03","6,191.27","6,141.83","6,176.39","6,176.39","1,675,470,000"
7-Jul-17,"6,111.21","6,164.94","6,111.21","6,153.08","6,153.08","1,700,630,000"
6-Jul-17,"6,109.60","6,127.98","6,081.96","6,089.46","6,089.46","1,990,590,000"
5-Jul-17,"6,122.06","6,163.62","6,100.42","6,150.86","6,150.86","1,872,130,000"
3-Jul-17,"6,173.29","6,177.36","6,106.12","6,110.06","6,110.06","1,099,560,000"
30-Jun-17,"6,166.84","6,170.63","6,129.04","6,140.42","6,140.42","1,998,330,000"
29-Jun-17,"6,215.49","6,216.60","6,087.81","6,144.35","6,144.35","2,402,250,000"
28-Jun-17,"6,173.10","6,238.29","6,144.80","6,234.41","6,234.41","2,069,400,000"
27-Jun-17,"6,227.90","6,234.32","6,146.62","6,146.62","6,146.62","2,181,830,000"
26-Jun-17,"6,292.73","6,303.45","6,233.43","6,247.15","6,247.15","2,150,630,000"
23-Jun-17,"6,234.35","6,269.37","6,218.78","6,265.25","6,265.25","2,704,600,000"
22-Jun-17,"6,239.15","6,257.68","6,221.96","6,236.69","6,236.69","2,170,250,000"
21-Jun-17,"6,202.75","6,236.66","6,200.86","6,233.95","6,233.95","2,401,440,000"
20-Jun-17,"6,229.62","6,234.01","6,186.94","6,188.03","6,188.03","2,570,130,000"
19-Jun-17,"6,196.85","6,243.31","6,194.00","6,239.01","6,239.01","1,976,970,000"
16-Jun-17,"6,154.28","6,161.56","6,125.50","6,151.76","6,151.76","3,120,640,000"
15-Jun-17,"6,127.05","6,170.15","6,107.85","6,165.50","6,165.50","1,858,130,000"
14-Jun-17,"6,237.46","6,237.53","6,153.55","6,194.89","6,194.89","1,940,440,000"
13-Jun-17,"6,206.12","6,226.41","6,180.04","6,220.37","6,220.37","2,062,110,000"
12-Jun-17,"6,153.56","6,183.81","6,110.67","6,175.46","6,175.46","2,586,540,000"
9-Jun-17,"6,330.25","6,341.70","6,137.68","6,207.92","6,207.92","3,152,050,000"
8-Jun-17,"6,311.73","6,324.06","6,282.93","6,321.76","6,321.76","2,128,780,000"
7-Jun-17,"6,290.44","6,302.78","6,267.18","6,297.38","6,297.38","1,822,270,000"
6-Jun-17,"6,281.88","6,304.21","6,269.87","6,275.06","6,275.06","1,889,690,000"
5-Jun-17,"6,305.47","6,310.62","6,292.15","6,295.68","6,295.68","1,739,820,000"
2-Jun-17,"6,261.59","6,308.76","6,253.77","6,305.80","6,305.80","1,820,000,000"
1-Jun-17,"6,215.91","6,247.07","6,200.45","6,246.83","6,246.83","1,943,610,000"
31-May-17,"6,221.63","6,221.99","6,164.07","6,198.52","6,198.52","2,209,400,000"
30-May-17,"6,204.18","6,217.13","6,200.41","6,203.19","6,203.19","1,688,480,000"
26-May-17,"6,207.04","6,211.52","6,196.66","6,210.19","6,210.19","1,571,040,000"
25-May-17,"6,183.02","6,217.34","6,174.52","6,205.26","6,205.26","1,767,690,000"
24-May-17,"6,154.18","6,166.09","6,139.33","6,163.02","6,163.02","1,666,050,000"
23-May-17,"6,149.55","6,150.91","6,121.79","6,138.71","6,138.71","1,705,860,000"
22-May-17,"6,098.25","6,135.92","6,097.24","6,133.62","6,133.62","1,726,230,000"
19-May-17,"6,070.23","6,106.55","6,070.23","6,083.70","6,083.70","1,905,520,000"
18-May-17,"5,998.46","6,073.45","5,996.81","6,055.13","6,055.13","2,131,520,000"
17-May-17,"6,108.62","6,122.87","6,009.48","6,011.24","6,011.24","2,347,480,000"
16-May-17,"6,160.52","6,170.16","6,139.10","6,169.87","6,169.87","1,999,330,000"
15-May-17,"6,128.11","6,153.04","6,124.79","6,149.67","6,149.67","1,850,790,000"
12-May-17,"6,119.27","6,122.84","6,105.42","6,121.23","6,121.23","1,740,960,000"
11-May-17,"6,110.05","6,120.20","6,075.68","6,115.96","6,115.96","1,950,910,000"
10-May-17,"6,121.64","6,131.64","6,103.87","6,129.14","6,129.14","2,108,000,000"
9-May-17,"6,111.82","6,133.00","6,107.59","6,120.59","6,120.59","1,997,490,000"
8-May-17,"6,100.66","6,106.12","6,083.06","6,102.66","6,102.66","1,909,710,000"
5-May-17,"6,091.69","6,100.76","6,067.16","6,100.76","6,100.76","1,899,570,000"
4-May-17,"6,075.06","6,080.82","6,054.33","6,075.34","6,075.34","2,056,270,000"
3-May-17,"6,075.04","6,076.96","6,053.28","6,072.55","6,072.55","2,149,360,000"
2-May-17,"6,102.51","6,102.72","6,081.56","6,095.37","6,095.37","2,146,730,000"
1-May-17,"6,067.56","6,100.73","6,061.35","6,091.60","6,091.60","1,757,000,000"
28-Apr-17,"6,072.87","6,074.04","6,040.71","6,047.61","6,047.61","1,995,160,000"
27-Apr-17,"6,038.47","6,050.70","6,031.59","6,048.94","6,048.94","1,876,700,000"
26-Apr-17,"6,028.12","6,040.89","6,021.72","6,025.23","6,025.23","1,894,210,000"
25-Apr-17,"6,004.16","6,036.02","6,002.65","6,025.49","6,025.49","1,895,430,000"
24-Apr-17,"5,979.96","5,989.92","5,970.25","5,983.82","5,983.82","1,836,570,000"
21-Apr-17,"5,919.02","5,919.23","5,899.43","5,910.52","5,910.52","1,723,210,000"
20-Apr-17,"5,887.87","5,926.23","5,880.20","5,916.78","5,916.78","1,749,110,000"
19-Apr-17,"5,874.43","5,894.68","5,856.34","5,863.03","5,863.03","1,752,620,000"
18-Apr-17,"5,838.59","5,860.04","5,828.57","5,849.47","5,849.47","1,608,870,000"
17-Apr-17,"5,821.55","5,856.79","5,818.20","5,856.79","5,856.79","1,381,290,000"
13-Apr-17,"5,828.37","5,856.54","5,805.15","5,805.15","5,805.15","1,581,870,000"
12-Apr-17,"5,863.59","5,868.09","5,830.44","5,836.16","5,836.16","1,658,960,000"
11-Apr-17,"5,871.16","5,878.94","5,819.29","5,866.77","5,866.77","1,821,650,000"
10-Apr-17,"5,883.43","5,907.85","5,865.56","5,880.93","5,880.93","1,630,070,000"
7-Apr-17,"5,873.94","5,892.07","5,855.51","5,877.81","5,877.81","1,692,150,000"
6-Apr-17,"5,870.52","5,889.58","5,856.22","5,878.95","5,878.95","1,845,800,000"
5-Apr-17,"5,911.92","5,936.39","5,856.26","5,864.48","5,864.48","2,204,490,000"
4-Apr-17,"5,878.76","5,901.39","5,878.76","5,898.61","5,898.61","1,790,840,000"
3-Apr-17,"5,917.32","5,928.93","5,867.73","5,894.68","5,894.68","1,854,200,000"
31-Mar-17,"5,905.63","5,927.81","5,901.77","5,911.74","5,911.74","1,902,800,000"
30-Mar-17,"5,896.15","5,916.77","5,894.00","5,914.34","5,914.34","1,723,770,000"
29-Mar-17,"5,875.35","5,900.87","5,870.93","5,897.55","5,897.55","1,718,680,000"
28-Mar-17,"5,836.50","5,888.70","5,828.86","5,875.14","5,875.14","1,820,860,000"
27-Mar-17,"5,776.33","5,849.20","5,769.39","5,840.37","5,840.37","1,670,760,000"
24-Mar-17,"5,839.33","5,858.95","5,807.83","5,828.74","5,828.74","1,841,920,000"
23-Mar-17,"5,812.31","5,842.82","5,806.98","5,817.69","5,817.69","1,742,640,000"
22-Mar-17,"5,790.59","5,825.67","5,781.80","5,821.64","5,821.64","1,857,680,000"
21-Mar-17,"5,923.42","5,928.06","5,790.73","5,793.83","5,793.83","2,192,090,000"
20-Mar-17,"5,898.81","5,915.12","5,888.12","5,901.53","5,901.53","1,730,550,000"
17-Mar-17,"5,898.58","5,912.61","5,890.42","5,901.00","5,901.00","3,184,130,000"
16-Mar-17,"5,907.86","5,911.48","5,887.24","5,900.76","5,900.76","1,766,980,000"
15-Mar-17,"5,869.98","5,911.20","5,858.16","5,900.05","5,900.05","1,952,690,000"
14-Mar-17,"5,860.07","5,860.50","5,831.88","5,856.82","5,856.82","1,663,170,000"
13-Mar-17,"5,863.48","5,877.43","5,860.83","5,875.78","5,875.78","1,799,340,000"
10-Mar-17,"5,867.16","5,872.60","5,835.44","5,861.73","5,861.73","1,982,150,000"
9-Mar-17,"5,834.67","5,852.54","5,812.08","5,838.81","5,838.81","1,883,930,000"
8-Mar-17,"5,838.44","5,860.63","5,832.63","5,837.55","5,837.55","1,810,480,000"
7-Mar-17,"5,836.12","5,859.77","5,826.32","5,833.93","5,833.93","1,822,000,000"
6-Mar-17,"5,846.42","5,857.74","5,827.46","5,849.18","5,849.18","1,767,840,000"
3-Mar-17,"5,854.27","5,870.75","5,841.47","5,870.75","5,870.75","1,852,130,000"
2-Mar-17,"5,897.01","5,897.01","5,856.30","5,861.22","5,861.22","2,040,770,000"
1-Mar-17,"5,874.86","5,911.79","5,865.79","5,904.03","5,904.03","2,210,360,000"
28-Feb-17,"5,852.79","5,855.07","5,817.22","5,825.44","5,825.44","2,298,380,000"
27-Feb-17,"5,835.04","5,861.90","5,827.00","5,861.90","5,861.90","1,876,090,000"
24-Feb-17,"5,802.33","5,845.31","5,800.55","5,845.31","5,845.31","1,683,280,000"
23-Feb-17,"5,866.82","5,866.96","5,809.55","5,835.51","5,835.51","1,879,670,000"
22-Feb-17,"5,857.56","5,864.42","5,848.28","5,860.63","5,860.63","1,872,330,000"
21-Feb-17,"5,850.20","5,867.89","5,847.50","5,865.95","5,865.95","1,935,110,000"
17-Feb-17,"5,807.31","5,838.58","5,800.80","5,838.58","5,838.58","1,875,580,000"
16-Feb-17,"5,823.01","5,835.15","5,796.71","5,814.90","5,814.90","1,943,600,000"
15-Feb-17,"5,777.90","5,821.95","5,776.70","5,819.44","5,819.44","2,083,660,000"
14-Feb-17,"5,756.51","5,783.09","5,748.74","5,782.57","5,782.57","1,945,160,000"
13-Feb-17,"5,753.19","5,770.99","5,751.92","5,763.96","5,763.96","1,840,010,000"
10-Feb-17,"5,726.17","5,743.43","5,717.42","5,734.13","5,734.13","1,852,010,000"
9-Feb-17,"5,688.02","5,722.71","5,685.15","5,715.18","5,715.18","1,943,840,000"
8-Feb-17,"5,662.95","5,686.96","5,649.39","5,682.45","5,682.45","1,945,060,000"
7-Feb-17,"5,674.86","5,689.60","5,664.82","5,674.22","5,674.22","1,919,100,000"
6-Feb-17,"5,656.95","5,668.20","5,650.26","5,663.55","5,663.55","1,732,280,000"
3-Feb-17,"5,650.73","5,666.84","5,647.58","5,666.77","5,666.77","1,786,860,000"
2-Feb-17,"5,627.15","5,656.01","5,616.40","5,636.20","5,636.20","2,073,980,000"
1-Feb-17,"5,654.51","5,662.11","5,621.03","5,642.65","5,642.65","2,223,560,000"
31-Jan-17,"5,592.87","5,615.15","5,576.09","5,614.79","5,614.79","2,041,480,000"
30-Jan-17,"5,635.86","5,636.09","5,578.76","5,613.71","5,613.71","1,777,090,000"
27-Jan-17,"5,664.88","5,667.45","5,643.90","5,660.78","5,660.78","1,663,400,000"
26-Jan-17,"5,666.28","5,669.61","5,647.65","5,655.18","5,655.18","1,827,490,000"
25-Jan-17,"5,635.86","5,658.59","5,634.33","5,656.34","5,656.34","1,959,950,000"
24-Jan-17,"5,568.27","5,606.53","5,558.49","5,600.96","5,600.96","1,805,370,000"
23-Jan-17,"5,546.64","5,564.14","5,522.69","5,552.94","5,552.94","1,650,290,000"
20-Jan-17,"5,556.87","5,574.35","5,542.23","5,555.33","5,555.33","1,740,320,000"
19-Jan-17,"5,560.61","5,571.53","5,528.37","5,540.08","5,540.08","1,805,710,000"
18-Jan-17,"5,546.94","5,555.98","5,534.77","5,555.65","5,555.65","1,683,320,000"
17-Jan-17,"5,555.16","5,557.05","5,527.22","5,538.73","5,538.73","1,757,030,000"
13-Jan-17,"5,557.57","5,584.26","5,557.20","5,574.12","5,574.12","1,605,110,000"
12-Jan-17,"5,542.56","5,550.67","5,496.82","5,547.49","5,547.49","1,801,750,000"
11-Jan-17,"5,550.72","5,564.08","5,524.03","5,563.65","5,563.65","1,954,720,000"
10-Jan-17,"5,536.54","5,564.25","5,528.11","5,551.82","5,551.82","1,796,500,000"
9-Jan-17,"5,527.58","5,541.08","5,517.14","5,531.82","5,531.82","1,885,500,000"
6-Jan-17,"5,499.08","5,536.52","5,482.81","5,521.06","5,521.06","1,710,770,000"
5-Jan-17,"5,474.39","5,495.85","5,464.36","5,487.94","5,487.94","1,792,610,000"
4-Jan-17,"5,440.91","5,482.35","5,440.24","5,477.00","5,477.00","1,883,360,000"
3-Jan-17,"5,425.62","5,452.57","5,397.99","5,429.08","5,429.08","1,886,200,000"
